uno_en_fila,tripduration,starttime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,ano_viaje,mes_viaje,ano_mes_viaje,viajes_diarios
1,492,1/07/2013 1:24:00,508,W 46 St & 11 Ave,"40,76341379","-73,99667444",388,W 26 St & 10 Ave,"40,74971775","-74,00295035",17593,Subscriber,1962,male,2013,7,2013-07,
1,1082,1/07/2013 1:24:19,489,10 Ave & W 28 St,"40,75066386","-74,00176802",438,St Marks Pl & 1 Ave,"40,72779126","-73,98564945",15032,Subscriber,1977,male,2013,7,2013-07,
1,516,1/07/2013 1:26:09,457,Broadway & W 58 St,"40,76695317","-73,98169333",318,E 43 St & Vanderbilt Ave,"40,75320159","-73,9779874",15876,Subscriber,1964,male,2013,7,2013-07,
1,862,1/07/2013 1:26:18,410,Suffolk St & Stanton St,"40,72066442","-73,98517977",349,Rivington St & Ridge St,"40,71850211","-73,98329859",15969,Subscriber,1969,male,2013,7,2013-07,
1,246,1/07/2013 1:26:35,317,E 6 St & Avenue B,"40,72453734","-73,98185424",410,Suffolk St & Stanton St,"40,72066442","-73,98517977",15768,Customer,,unknown,2013,7,2013-07,
1,214,1/07/2013 1:26:58,317,E 6 St & Avenue B,"40,72453734","-73,98185424",410,Suffolk St & Stanton St,"40,72066442","-73,98517977",16109,Subscriber,1982,male,2013,7,2013-07,
1,186,1/07/2013 1:27:51,434,9 Ave & W 18 St,"40,74317449","-74,00366443",462,W 22 St & 10 Ave,"40,74691959","-74,00451887",15324,Subscriber,1963,male,2013,7,2013-07,
1,266,1/07/2013 1:31:08,317,E 6 St & Avenue B,"40,72453734","-73,98185424",326,E 11 St & 1 Ave,"40,72953837","-73,98426726",18531,Subscriber,1990,male,2013,7,2013-07,
1,1240,1/07/2013 1:31:19,265,Stanton St & Chrystie St,"40,72229346","-73,99147535",472,E 32 St & Park Ave,"40,7457121","-73,98194829",16918,Subscriber,1976,female,2013,7,2013-07,
1,926,1/07/2013 1:32:13,534,Water - Whitehall Plaza,"40,70255065","-74,0127234",387,Centre St & Chambers St,"40,71273266","-74,0046073",19849,Customer,,unknown,2013,7,2013-07,
1,229,1/07/2013 1:32:27,457,Broadway & W 58 St,"40,76695317","-73,98169333",513,W 56 St & 10 Ave,"40,768254","-73,988639",16970,Subscriber,1982,male,2013,7,2013-07,
1,1822,1/07/2013 1:32:54,439,E 4 St & 2 Ave,"40,7262807","-73,98978041",439,E 4 St & 2 Ave,"40,7262807","-73,98978041",20601,Customer,,unknown,2013,7,2013-07,
1,559,1/07/2013 1:33:20,428,E 3 St & 1 Ave,"40,72467721","-73,98783413",2003,1 Ave & E 18 St,"40,73416059","-73,98024289",17943,Customer,,unknown,2013,7,2013-07,
1,200,1/07/2013 1:34:19,444,Broadway & W 24 St,"40,7423543","-73,98915076",334,W 20 St & 7 Ave,"40,74238787","-73,99726235",18848,Subscriber,1991,male,2013,7,2013-07,
1,602,1/07/2013 1:35:23,164,E 47 St & 2 Ave,"40,75323098","-73,97032517",325,E 19 St & 3 Ave,"40,73624527","-73,98473765",15204,Subscriber,1989,male,2013,7,2013-07,
1,688,1/07/2013 1:35:31,427,State St,"40,70251526","-74,01427023",351,Front St & Maiden Ln,"40,70530954","-74,00612572",17662,Customer,,unknown,2013,7,2013-07,
1,634,1/07/2013 1:36:19,427,State St,"40,70251526","-74,01427023",351,Front St & Maiden Ln,"40,70530954","-74,00612572",19150,Customer,,unknown,2013,7,2013-07,
1,250,1/07/2013 1:36:20,387,Centre St & Chambers St,"40,71273266","-74,0046073",316,Fulton St & William St,"40,70955958","-74,00653609",19220,Subscriber,1979,male,2013,7,2013-07,
1,1096,1/07/2013 1:36:57,482,W 15 St & 7 Ave,"40,73935542","-73,99931783",312,Allen St & E Houston St,"40,722055","-73,989111",14798,Subscriber,1974,male,2013,7,2013-07,
1,602,1/07/2013 1:38:19,316,Fulton St & William St,"40,70955958","-74,00653609",291,Madison St & Montgomery St,"40,713126","-73,984844",15027,Subscriber,1959,male,2013,7,2013-07,
1,1652,1/07/2013 1:38:22,379,W 31 St & 7 Ave,"40,749156","-73,9916",368,Carmine St & 6 Ave,"40,73038599","-74,00214988",19515,Subscriber,1980,male,2013,7,2013-07,
1,368,1/07/2013 1:38:58,435,W 21 St & 6 Ave,"40,74173969","-73,99415556",497,E 17 St & Broadway,"40,73704984","-73,99009296",16244,Subscriber,1965,male,2013,7,2013-07,
1,724,1/07/2013 1:38:59,450,W 49 St & 8 Ave,"40,76227205","-73,98788205",504,1 Ave & E 15 St,"40,73221853","-73,98165557",19986,Subscriber,1959,male,2013,7,2013-07,
1,942,1/07/2013 1:39:01,368,Carmine St & 6 Ave,"40,73038599","-74,00214988",504,1 Ave & E 15 St,"40,73221853","-73,98165557",19357,Subscriber,1957,male,2013,7,2013-07,
1,1147,1/07/2013 1:40:24,290,2 Ave & E 58 St,"40,76020258","-73,96478473",385,E 55 St & 2 Ave,"40,75797322","-73,96603308",17310,Subscriber,1951,male,2013,7,2013-07,
1,61,1/07/2013 1:40:43,458,11 Ave & W 27 St,"40,751396","-74,005226",151,Cleveland Pl & Spring St,"40,7218158","-73,99720307",16577,Subscriber,1986,male,2013,7,2013-07,
1,654,1/07/2013 1:40:50,257,Lispenard St & Broadway,"40,71939226","-74,00247214",438,St Marks Pl & 1 Ave,"40,72779126","-73,98564945",18808,Subscriber,1989,male,2013,7,2013-07,
1,818,1/07/2013 1:41:05,426,West St & Chambers St,"40,71754834","-74,01322069",426,West St & Chambers St,"40,71754834","-74,01322069",19450,Customer,,unknown,2013,7,2013-07,
1,727,1/07/2013 1:44:04,388,W 26 St & 10 Ave,"40,74971775","-74,00295035",419,Carlton Ave & Park Ave,"40,69580705","-73,97355569",19995,Subscriber,1985,male,2013,7,2013-07,
1,576,1/07/2013 1:45:22,152,Warren St & Church St,"40,71473993","-74,00910627",426,West St & Chambers St,"40,71754834","-74,01322069",17459,Customer,,unknown,2013,7,2013-07,
1,1310,1/07/2013 1:46:19,403,E 2 St & 2 Ave,"40,72502876","-73,99069656",449,W 52 St & 9 Ave,"40,76461837","-73,98789473",17222,Subscriber,1982,male,2013,7,2013-07,
1,155,1/07/2013 1:46:38,316,Fulton St & William St,"40,70955958","-74,00653609",264,Maiden Ln & Pearl St,"40,70706456","-74,00731853",19220,Subscriber,1979,male,2013,7,2013-07,
1,594,1/07/2013 1:47:59,540,Lexington Ave & E 26 St,"40,74147286","-73,98320928",445,E 10 St & Avenue A,"40,72740794","-73,98142006",15215,Subscriber,1986,female,2013,7,2013-07,
1,1468,1/07/2013 1:48:17,387,Centre St & Chambers St,"40,71273266","-74,0046073",406,Hicks St & Montague St,"40,69512845","-73,99595065",19849,Customer,,unknown,2013,7,2013-07,
1,1568,1/07/2013 1:48:41,532,S 5 Pl & S 4 St,"40,710451","-73,960876",325,E 19 St & 3 Ave,"40,73624527","-73,98473765",15791,Subscriber,1968,male,2013,7,2013-07,
1,1235,1/07/2013 1:48:41,411,E 6 St & Avenue D,"40,72228087","-73,97668709",301,E 2 St & Avenue B,"40,72217444","-73,98368779",14952,Customer,,unknown,2013,7,2013-07,
1,1336,1/07/2013 1:49:33,493,W 45 St & 6 Ave,"40,7568001","-73,98291153",410,Suffolk St & Stanton St,"40,72066442","-73,98517977",15318,Subscriber,1964,female,2013,7,2013-07,
1,422,1/07/2013 1:50:41,334,W 20 St & 7 Ave,"40,74238787","-73,99726235",174,E 25 St & 1 Ave,"40,7381765","-73,97738662",18848,Subscriber,1991,male,2013,7,2013-07,
1,148,1/07/2013 1:51:44,448,W 37 St & 10 Ave,"40,75660359","-73,9979009",448,W 37 St & 10 Ave,"40,75660359","-73,9979009",20150,Subscriber,1982,male,2013,7,2013-07,
1,530,1/07/2013 1:53:57,229,Great Jones St,"40,72743423","-73,99379025",285,Broadway & E 14 St,"40,73454567","-73,99074142",19793,Subscriber,1951,male,2013,7,2013-07,
1,1468,1/07/2013 1:54:00,295,Pike St & E Broadway,"40,71406667","-73,99293911",83,Atlantic Ave & Fort Greene Pl,"40,68382604","-73,97632328",17234,Subscriber,1983,male,2013,7,2013-07,
1,1407,1/07/2013 1:54:56,350,Clinton St & Grand St,"40,71559509","-73,9870295",383,Greenwich Ave & Charles St,"40,735238","-74,000271",17043,Customer,,unknown,2013,7,2013-07,
1,153,1/07/2013 1:54:59,384,Fulton St & Waverly Ave,"40,68317813","-73,9659641",275,Washington Ave & Greene Ave,"40,68650065","-73,96563307",14867,Subscriber,1984,male,2013,7,2013-07,
1,767,1/07/2013 1:56:46,417,Barclay St & Church St,"40,71291224","-74,01020234",2000,Front St & Washington St,"40,70255088","-73,98940236",15116,Subscriber,1970,male,2013,7,2013-07,
1,564,1/07/2013 1:57:00,466,W 25 St & 6 Ave,"40,74395411","-73,99144871",161,LaGuardia Pl & W 3 St,"40,72917025","-73,99810231",15329,Subscriber,1980,male,2013,7,2013-07,
1,1403,1/07/2013 1:57:47,426,West St & Chambers St,"40,71754834","-74,01322069",351,Front St & Maiden Ln,"40,70530954","-74,00612572",19450,Customer,,unknown,2013,7,2013-07,
1,4690,1/07/2013 1:58:16,301,E 2 St & Avenue B,"40,72217444","-73,98368779",455,1 Ave & E 44 St,"40,75001986","-73,96905301",15823,Customer,,unknown,2013,7,2013-07,
1,304,1/07/2013 1:58:17,504,1 Ave & E 15 St,"40,73221853","-73,98165557",527,E 33 St & 1 Ave,"40,74315566","-73,97434726",19986,Subscriber,1991,male,2013,7,2013-07,
1,470,1/07/2013 1:58:27,301,E 2 St & Avenue B,"40,72217444","-73,98368779",428,E 3 St & 1 Ave,"40,72467721","-73,98783413",19554,Customer,,unknown,2013,7,2013-07,
1,807,1/07/2013 1:58:29,446,W 24 St & 7 Ave,"40,74487634","-73,99529885",515,W 43 St & 10 Ave,"40,76009437","-73,99461843",17983,Subscriber,1985,male,2013,7,2013-07,
1,1081,1/07/2013 1:58:39,499,Broadway & W 60 St,"40,76915505","-73,98191841",465,Broadway & W 41 St,"40,75513557","-73,98658032",19874,Customer,,unknown,2013,7,2013-07,
1,494,1/07/2013 1:59:02,368,Carmine St & 6 Ave,"40,73038599","-74,00214988",161,LaGuardia Pl & W 3 St,"40,72917025","-73,99810231",17262,Customer,,unknown,2013,7,2013-07,
1,450,1/07/2013 1:59:23,368,Carmine St & 6 Ave,"40,73038599","-74,00214988",161,LaGuardia Pl & W 3 St,"40,72917025","-73,99810231",18044,Customer,,unknown,2013,7,2013-07,
1,1073,1/07/2013 1:59:33,301,E 2 St & Avenue B,"40,72217444","-73,98368779",284,Greenwich Ave & 8 Ave,"40,73901691","-74,00263761",17007,Subscriber,1971,male,2013,7,2013-07,
1,278,1/07/2013 2:01:18,195,Liberty St & Broadway,"40,70905623","-74,01043382",415,Pearl St & Hanover Square,"40,7047177","-74,00926027",17518,Subscriber,1987,male,2013,7,2013-07,
1,1200,1/07/2013 2:01:18,426,West St & Chambers St,"40,71754834","-74,01322069",351,Front St & Maiden Ln,"40,70530954","-74,00612572",17459,Customer,,unknown,2013,7,2013-07,
1,1183,1/07/2013 2:01:20,426,West St & Chambers St,"40,71754834","-74,01322069",351,Front St & Maiden Ln,"40,70530954","-74,00612572",16834,Customer,,unknown,2013,7,2013-07,
1,652,1/07/2013 2:02:44,318,E 43 St & Vanderbilt Ave,"40,75320159","-73,9779874",461,E 20 St & 2 Ave,"40,73587678","-73,98205027",18639,Subscriber,1978,male,2013,7,2013-07,
1,138,1/07/2013 2:03:09,352,W 56 St & 6 Ave,"40,76340613","-73,97722479",524,W 43 St & 6 Ave,"40,75527307","-73,98316936",15475,Subscriber,1984,male,2013,7,2013-07,
1,405,1/07/2013 2:03:39,524,W 43 St & 6 Ave,"40,75527307","-73,98316936",284,Greenwich Ave & 8 Ave,"40,73901691","-74,00263761",18002,Customer,,unknown,2013,7,2013-07,
1,1117,1/07/2013 2:05:45,531,Forsyth St & Broome St,"40,71893904","-73,99266288",531,Forsyth St & Broome St,"40,71893904","-73,99266288",18021,Subscriber,1961,male,2013,7,2013-07,
1,1791,1/07/2013 2:06:09,406,Hicks St & Montague St,"40,69512845","-73,99595065",365,Fulton St & Grand Ave,"40,68223166","-73,9614583",17793,Subscriber,1977,male,2013,7,2013-07,
1,376,1/07/2013 2:07:21,485,W 37 St & 5 Ave,"40,75038009","-73,98338988",449,W 52 St & 9 Ave,"40,76461837","-73,98789473",16420,Customer,,unknown,2013,7,2013-07,
1,383,1/07/2013 2:09:15,460,S 4 St & Wythe Ave,"40,71285887","-73,96590294",532,S 5 Pl & S 4 St,"40,710451","-73,960876",20292,Subscriber,1977,female,2013,7,2013-07,
1,545,1/07/2013 2:09:41,460,S 4 St & Wythe Ave,"40,71285887","-73,96590294",519,Pershing Square N,"40,75188406","-73,97770164",18265,Subscriber,1981,male,2013,7,2013-07,
1,1201,1/07/2013 2:09:54,301,E 2 St & Avenue B,"40,72217444","-73,98368779",302,Avenue D & E 3 St,"40,72082834","-73,97793172",14952,Customer,,unknown,2013,7,2013-07,
1,466,1/07/2013 2:10:55,128,MacDougal St & Prince St,"40,72710258","-74,00297088",319,Park Pl & Church St,"40,71336124","-74,00937622",15393,Subscriber,1976,male,2013,7,2013-07,
1,1460,1/07/2013 2:12:09,264,Maiden Ln & Pearl St,"40,70706456","-74,00731853",369,Washington Pl & 6 Ave,"40,73224119","-74,00026394",19963,Customer,,unknown,2013,7,2013-07,
1,1459,1/07/2013 2:12:11,264,Maiden Ln & Pearl St,"40,70706456","-74,00731853",369,Washington Pl & 6 Ave,"40,73224119","-74,00026394",16227,Customer,,unknown,2013,7,2013-07,
1,1326,1/07/2013 2:13:35,422,W 59 St & 10 Ave,"40,770513","-73,988038",335,Washington Pl & Broadway,"40,72903917","-73,99404649",20503,Subscriber,1983,male,2013,7,2013-07,
1,655,1/07/2013 2:13:43,533,Broadway & W 39 St,"40,75299641","-73,98721619",457,Broadway & W 58 St,"40,76695317","-73,98169333",16477,Subscriber,1960,male,2013,7,2013-07,
1,744,1/07/2013 2:15:18,406,Hicks St & Montague St,"40,69512845","-73,99595065",161,LaGuardia Pl & W 3 St,"40,72917025","-73,99810231",17512,Customer,,unknown,2013,7,2013-07,
1,710,1/07/2013 2:15:29,406,Hicks St & Montague St,"40,69512845","-73,99595065",161,LaGuardia Pl & W 3 St,"40,72917025","-73,99810231",18788,Subscriber,1982,male,2013,7,2013-07,
1,1068,1/07/2013 2:15:59,531,Forsyth St & Broome St,"40,71893904","-73,99266288",468,Broadway & W 55 St,"40,7652654","-73,98192338",16540,Customer,,unknown,2013,7,2013-07,
1,1180,1/07/2013 2:17:06,2002,Wythe Ave & Metropolitan Ave,"40,716887","-73,963198",312,Allen St & E Houston St,"40,722055","-73,989111",15102,Subscriber,1987,male,2013,7,2013-07,
1,1240,1/07/2013 2:17:53,519,Pershing Square N,"40,75188406","-73,97770164",301,E 2 St & Avenue B,"40,72217444","-73,98368779",20307,Customer,,unknown,2013,7,2013-07,
1,1555,1/07/2013 2:18:48,507,E 25 St & 2 Ave,"40,73912601","-73,97973776",152,Warren St & Church St,"40,71473993","-74,00910627",16760,Customer,,unknown,2013,7,2013-07,
1,386,1/07/2013 2:20:52,128,MacDougal St & Prince St,"40,72710258","-74,00297088",362,Broadway & W 37 St,"40,75172632","-73,98753523",17192,Subscriber,1974,male,2013,7,2013-07,
1,810,1/07/2013 2:21:11,368,Carmine St & 6 Ave,"40,73038599","-74,00214988",303,Mercer St & Spring St,"40,72362738","-73,99949601",19515,Subscriber,1980,male,2013,7,2013-07,
1,914,1/07/2013 2:21:46,351,Front St & Maiden Ln,"40,70530954","-74,00612572",296,Division St & Bowery,"40,71413089","-73,9970468",16321,Customer,,unknown,2013,7,2013-07,
1,1291,1/07/2013 2:21:52,511,E 14 St & Avenue B,"40,72938685","-73,97772429",311,Norfolk St & Broome St,"40,7172274","-73,98802084",19900,Subscriber,1971,male,2013,7,2013-07,
1,869,1/07/2013 2:22:19,351,Front St & Maiden Ln,"40,70530954","-74,00612572",296,Division St & Bowery,"40,71413089","-73,9970468",17459,Customer,,unknown,2013,7,2013-07,
1,842,1/07/2013 2:22:40,351,Front St & Maiden Ln,"40,70530954","-74,00612572",296,Division St & Bowery,"40,71413089","-73,9970468",16834,Customer,,unknown,2013,7,2013-07,
1,836,1/07/2013 2:24:07,79,Franklin St & W Broadway,"40,71911552","-74,00666661",401,Allen St & Rivington St,"40,72019576","-73,98997825",17534,Subscriber,1985,female,2013,7,2013-07,
1,1100,1/07/2013 2:24:45,161,LaGuardia Pl & W 3 St,"40,72917025","-73,99810231",247,Perry St & Bleecker St,"40,73535398","-74,00483091",17262,Customer,,unknown,2013,7,2013-07,
1,1013,1/07/2013 2:25:08,435,W 21 St & 6 Ave,"40,74173969","-73,99415556",308,St James Pl & Oliver St,"40,71307916","-73,99851193",18445,Subscriber,1972,female,2013,7,2013-07,
1,2761,1/07/2013 2:26:53,500,Broadway & W 51 St,"40,76228826","-73,98336183",417,Barclay St & Church St,"40,71291224","-74,01020234",19764,Customer,,unknown,2013,7,2013-07,
1,328,1/07/2013 2:28:35,284,Greenwich Ave & 8 Ave,"40,73901691","-74,00263761",405,Washington St & Gansevoort St,"40,739323","-74,008119",16153,Subscriber,1986,male,2013,7,2013-07,
1,320,1/07/2013 2:28:41,284,Greenwich Ave & 8 Ave,"40,73901691","-74,00263761",405,Washington St & Gansevoort St,"40,739323","-74,008119",15528,Subscriber,1986,male,2013,7,2013-07,
1,263,1/07/2013 2:29:38,440,E 45 St & 3 Ave,"40,75255434","-73,97282625",518,E 39 St & 2 Ave,"40,74780373","-73,9734419",18350,Subscriber,1986,male,2013,7,2013-07,
1,3097,1/07/2013 2:30:30,457,Broadway & W 58 St,"40,76695317","-73,98169333",446,W 24 St & 7 Ave,"40,74487634","-73,99529885",15784,Customer,,unknown,2013,7,2013-07,
1,2048,1/07/2013 2:32:17,335,Washington Pl & Broadway,"40,72903917","-73,99404649",304,Broadway & Battery Pl,"40,70463334","-74,01361706",17679,Customer,,unknown,2013,7,2013-07,
1,527,1/07/2013 2:36:42,468,Broadway & W 55 St,"40,7652654","-73,98192338",437,Macon St & Nostrand Ave,"40,68098339","-73,95004798",16540,Customer,,unknown,2013,7,2013-07,
1,1373,1/07/2013 2:37:40,432,E 7 St & Avenue A,"40,72621788","-73,98379855",391,Clark St & Henry St,"40,69760127","-73,99344559",15814,Subscriber,1989,female,2013,7,2013-07,
1,606,1/07/2013 2:39:16,242,Flushing Ave & Carlton Ave,"40,69788349","-73,97350332",466,W 25 St & 6 Ave,"40,74395411","-73,99144871",16194,Subscriber,1969,male,2013,7,2013-07,
1,2266,1/07/2013 2:39:20,457,Broadway & W 58 St,"40,76695317","-73,98169333",446,W 24 St & 7 Ave,"40,74487634","-73,99529885",19707,Customer,,unknown,2013,7,2013-07,
1,2578,1/07/2013 2:39:31,297,E 15 St & 3 Ave,"40,734232","-73,986923",446,W 24 St & 7 Ave,"40,74487634","-73,99529885",16921,Customer,,unknown,2013,7,2013-07,
1,342,1/07/2013 2:41:37,414,Pearl St & Anchorage Pl,"40,70281858","-73,98765762",278,Concord St & Bridge St,"40,69766564","-73,98476437",17846,Subscriber,1990,male,2013,7,2013-07,
1,396,1/07/2013 2:41:58,414,Pearl St & Anchorage Pl,"40,70281858","-73,98765762",233,Joralemon St & Adams St,"40,69246277","-73,98963911",18192,Subscriber,1992,male,2013,7,2013-07,
1,846,1/07/2013 2:42:52,369,Washington Pl & 6 Ave,"40,73224119","-74,00026394",494,W 26 St & 8 Ave,"40,74734825","-73,99723551",16227,Customer,,unknown,2013,7,2013-07,
1,251,1/07/2013 2:42:55,498,Broadway & W 32 St,"40,74854862","-73,98808416",265,Stanton St & Chrystie St,"40,72229346","-73,99147535",15839,Subscriber,1957,male,2013,7,2013-07,
1,464,1/07/2013 2:42:57,254,W 11 St & 6 Ave,"40,73532427","-73,99800419",325,E 19 St & 3 Ave,"40,73624527","-73,98473765",18633,Customer,,unknown,2013,7,2013-07,
1,799,1/07/2013 2:43:40,369,Washington Pl & 6 Ave,"40,73224119","-74,00026394",494,W 26 St & 8 Ave,"40,74734825","-73,99723551",19427,Customer,,unknown,2013,7,2013-07,
1,867,1/07/2013 2:44:08,254,W 11 St & 6 Ave,"40,73532427","-73,99800419",405,Washington St & Gansevoort St,"40,739323","-74,008119",19807,Subscriber,1969,male,2013,7,2013-07,
1,956,1/07/2013 2:44:36,457,Broadway & W 58 St,"40,76695317","-73,98169333",516,E 47 St & 1 Ave,"40,75206862","-73,96784384",16477,Customer,,unknown,2013,7,2013-07,
1,335,1/07/2013 2:44:56,469,Broadway & W 53 St,"40,76344058","-73,98268129",444,Broadway & W 24 St,"40,7423543","-73,98915076",16979,Customer,,unknown,2013,7,2013-07,
1,342,1/07/2013 2:44:58,469,Broadway & W 53 St,"40,76344058","-73,98268129",444,Broadway & W 24 St,"40,7423543","-73,98915076",17631,Customer,,unknown,2013,7,2013-07,
1,93,1/07/2013 2:45:48,334,W 20 St & 7 Ave,"40,74238787","-73,99726235",334,W 20 St & 7 Ave,"40,74238787","-73,99726235",18542,Subscriber,1988,male,2013,7,2013-07,
1,930,1/07/2013 2:46:08,325,E 19 St & 3 Ave,"40,73624527","-73,98473765",325,E 19 St & 3 Ave,"40,73624527","-73,98473765",17383,Customer,,unknown,2013,7,2013-07,
1,1854,1/07/2013 2:46:35,457,Broadway & W 58 St,"40,76695317","-73,98169333",446,W 24 St & 7 Ave,"40,74487634","-73,99529885",18062,Customer,,unknown,2013,7,2013-07,
1,1798,1/07/2013 2:46:44,401,Allen St & Rivington St,"40,72019576","-73,98997825",327,Vesey Pl & River Terrace,"40,7153379","-74,01658354",16895,Subscriber,1985,female,2013,7,2013-07,
1,2241,1/07/2013 2:46:58,457,Broadway & W 58 St,"40,76695317","-73,98169333",281,Grand Army Plaza & Central Park S,"40,7643971","-73,97371465",19377,Customer,,unknown,2013,7,2013-07,
1,646,1/07/2013 2:47:39,334,W 20 St & 7 Ave,"40,74238787","-73,99726235",433,E 13 St & Avenue A,"40,72955361","-73,98057249",18413,Subscriber,1988,male,2013,7,2013-07,
1,480,1/07/2013 2:47:57,478,11 Ave & W 41 St,"40,76030096","-73,99884222",388,W 26 St & 10 Ave,"40,74971775","-74,00295035",20145,Subscriber,1964,male,2013,7,2013-07,
1,317,1/07/2013 2:48:24,507,E 25 St & 2 Ave,"40,73912601","-73,97973776",504,1 Ave & E 15 St,"40,73221853","-73,98165557",19770,Subscriber,1945,male,2013,7,2013-07,
1,388,1/07/2013 2:48:41,445,E 10 St & Avenue A,"40,72740794","-73,98142006",150,E 2 St & Avenue C,"40,7208736","-73,98085795",14929,Subscriber,1976,male,2013,7,2013-07,
1,462,1/07/2013 2:49:21,478,11 Ave & W 41 St,"40,76030096","-73,99884222",388,W 26 St & 10 Ave,"40,74971775","-74,00295035",17213,Subscriber,1964,male,2013,7,2013-07,
1,387,1/07/2013 2:49:44,478,11 Ave & W 41 St,"40,76030096","-73,99884222",388,W 26 St & 10 Ave,"40,74971775","-74,00295035",18109,Customer,,unknown,2013,7,2013-07,
1,521,1/07/2013 2:50:17,505,6 Ave & W 33 St,"40,74901271","-73,98848395",334,W 20 St & 7 Ave,"40,74238787","-73,99726235",14949,Subscriber,1965,male,2013,7,2013-07,
1,660,1/07/2013 2:51:13,223,W 13 St & 7 Ave,"40,73781509","-73,99994661",394,E 9 St & Avenue C,"40,72521311","-73,97768752",16429,Subscriber,1984,male,2013,7,2013-07,
1,328,1/07/2013 2:52:51,483,E 12 St & 3 Ave,"40,73223272","-73,98889957",428,E 3 St & 1 Ave,"40,72467721","-73,98783413",20142,Subscriber,1983,male,2013,7,2013-07,
1,729,1/07/2013 2:53:40,448,W 37 St & 10 Ave,"40,75660359","-73,9979009",447,8 Ave & W 52 St,"40,76370739","-73,9851615",17243,Customer,,unknown,2013,7,2013-07,
1,1173,1/07/2013 2:54:17,173,Broadway & W 49 St,"40,76064679","-73,98442659",469,Broadway & W 53 St,"40,76344058","-73,98268129",19918,Customer,,unknown,2013,7,2013-07,
1,555,1/07/2013 2:54:29,532,S 5 Pl & S 4 St,"40,710451","-73,960876",421,Clermont Ave & Park Ave,"40,69573398","-73,97129668",18574,Subscriber,1987,male,2013,7,2013-07,
1,232,1/07/2013 2:55:37,423,W 54 St & 9 Ave,"40,76584941","-73,98690506",497,E 17 St & Broadway,"40,73704984","-73,99009296",19759,Subscriber,1967,male,2013,7,2013-07,
1,247,1/07/2013 2:55:56,453,W 22 St & 8 Ave,"40,74475148","-73,99915362",521,8 Ave & W 31 St,"40,75044999","-73,99481051",19162,Subscriber,1967,male,2013,7,2013-07,
1,6164,1/07/2013 2:57:40,498,Broadway & W 32 St,"40,74854862","-73,98808416",498,Broadway & W 32 St,"40,74854862","-73,98808416",19962,Customer,,unknown,2013,7,2013-07,
1,1295,1/07/2013 2:58:46,405,Washington St & Gansevoort St,"40,739323","-74,008119",357,E 11 St & Broadway,"40,73261787","-73,99158043",19807,Subscriber,1969,male,2013,7,2013-07,
1,4639,1/07/2013 3:02:28,379,W 31 St & 7 Ave,"40,749156","-73,9916",510,W 51 St & 6 Ave,"40,7606597","-73,98042047",15824,Customer,,unknown,2013,7,2013-07,
1,1481,1/07/2013 3:04:43,79,Franklin St & W Broadway,"40,71911552","-74,00666661",147,Greenwich St & Warren St,"40,71542197","-74,01121978",18971,Subscriber,1982,male,2013,7,2013-07,
1,436,1/07/2013 3:07:14,307,Canal St & Rutgers St,"40,71427487","-73,98990025",386,Centre St & Worth St,"40,71494807","-74,00234482",18314,Subscriber,1982,female,2013,7,2013-07,
1,343,1/07/2013 3:08:16,161,LaGuardia Pl & W 3 St,"40,72917025","-73,99810231",320,Church St & Leonard St,"40,71743998","-74,00583475",18788,Customer,,unknown,2013,7,2013-07,
1,328,1/07/2013 3:08:23,161,LaGuardia Pl & W 3 St,"40,72917025","-73,99810231",236,St Marks Pl & 2 Ave,"40,7284186","-73,98713956",15329,Subscriber,1982,male,2013,7,2013-07,
1,532,1/07/2013 3:11:14,512,W 29 St & 9 Ave,"40,7500727","-73,99839279",444,Broadway & W 24 St,"40,7423543","-73,98915076",14828,Customer,,unknown,2013,7,2013-07,
1,292,1/07/2013 3:11:46,365,Fulton St & Grand Ave,"40,68223166","-73,9614583",364,Lafayette Ave & Classon Ave,"40,68900443","-73,96023854",18624,Subscriber,1985,male,2013,7,2013-07,
1,32285,1/07/2013 3:12:37,146,Hudson St & Reade St,"40,71625008","-74,0091059",459,W 20 St & 11 Ave,"40,746745","-74,007756",15962,Customer,,unknown,2013,7,2013-07,
1,32276,1/07/2013 3:12:48,146,Hudson St & Reade St,"40,71625008","-74,0091059",267,Broadway & W 36 St,"40,75097711","-73,98765428",19919,Customer,,unknown,2013,7,2013-07,
1,1346,1/07/2013 3:16:50,327,Vesey Pl & River Terrace,"40,7153379","-74,01658354",514,12 Ave & W 40 St,"40,76087502","-74,00277668",16895,Subscriber,1985,female,2013,7,2013-07,
1,1082,1/07/2013 3:17:15,469,Broadway & W 53 St,"40,76344058","-73,98268129",447,8 Ave & W 52 St,"40,76370739","-73,9851615",19918,Customer,,unknown,2013,7,2013-07,
1,1820,1/07/2013 3:18:04,459,W 20 St & 11 Ave,"40,746745","-74,007756",173,Broadway & W 49 St,"40,76064679","-73,98442659",19794,Customer,,unknown,2013,7,2013-07,
1,452,1/07/2013 3:18:45,465,Broadway & W 41 St,"40,75513557","-73,98658032",518,E 39 St & 2 Ave,"40,74780373","-73,9734419",19874,Subscriber,1977,male,2013,7,2013-07,
